id,danceability,energy,speechiness,acousticness,instrumentalness,valence,cluster
4Wzym5Rbnn8Ny8rFqEObm1 ,0.6068036227081952,0.27856795739542994,0.11997073884418435,0.8422110552763818,0.4446700507614213,0.6801329317686158,4
0KY71RFPZJPqR04jOQFUw2 ,0.6355202120609675,0.18939094101792056,0.1645940014630578,0.8452261306532662,0.267005076142132,0.6905182261917127,4
5bcc5zWUX4zjCnAvyyuHu4 ,0.7139385906781532,0.5992044207752388,0.040234089246525245,0.6964824120603014,0.0,0.9293799979229412,4
219DjV3d1L9rHlhNgQ5QQB ,0.576982549149547,0.04971368165809131,0.15398683247988296,0.9055276381909547,0.16548223350253807,0.10790320905597675,4
6CWSXBQ2QwIqtRVDCGZatZ ,0.6609233487961121,0.14730740519932065,0.09912216532553039,0.8974874371859296,0.0017766497461928932,0.25952850763319146,4
4az3kPwzJjdQBb8bYaYhy0 ,0.49083278109123035,0.25151425579775855,0.1009509875640088,0.9236180904522613,0.8761421319796954,0.1847543877868938,2
7a1STMihNJUyRxHGxDAFP8 ,0.700684780207643,0.3216534821620917,0.05340160936356986,0.9829145728643215,0.8923857868020304,0.6604008723647317,2
4JrQ68jT83CXIyVZTHj4Rx ,0.6520874751491055,0.7254550282310386,0.032918800292611586,0.033668341708542715,0.02883248730964467,0.5804341053068854,0
55OpI2p7uXEzsDuhNf7Kzn ,0.5184448862381268,0.15231734993963017,0.04754937820043892,0.9276381909547738,0.00013299492385786802,0.14736732786374496,4
0bQViEvXvH8iNl8hRRkU5o ,0.517340402032251,0.08939244400134266,0.08888076079005122,0.9306532663316582,0.007939086294416245,0.35507321632568284,4
1dtPIHAk2W9tn9WVW6hMzS ,0.75480450629556,0.36774497377293924,0.09948792977322604,0.8341708542713566,0.002964467005076142,0.5814726347491952,4
7ArXv6K80rPeN38OtKOU00 ,0.5714601281201679,0.3416932611233298,0.07095830285296273,0.8834170854271356,0.8253807106598984,0.7808702876726556,2
0OSEW45vRnj45QdIpV1NY4 ,0.5670421912966643,0.2735580126551204,0.08997805413313828,0.6894472361809045,0.34822335025380713,0.6292449890954409,4
5p62Lc3ALej4hOuClxLGUx ,0.5129224652087476,0.48898563648842946,0.046817849305047565,0.20703517587939696,0.0,0.7216741094610033,0
3F6mq6sojBFJxYbfjBwqMT ,0.6719681908548707,0.18638497417373487,0.052670080468178504,0.9497487437185929,0.6274111675126903,0.29379997922941115,2
5LtticIcN2PoWNV43w3Xmm ,0.5869229070024298,0.4749577912155628,0.040234089246525245,0.8010050251256281,0.00037868020304568525,0.796448229307301,4
0i4xlmrZ5NVmx6VWSqBeAq ,0.7857300640600839,0.4919916033326152,0.06254572055596197,0.5517587939698493,0.0,0.8307197009035207,0
7Lh1a33hTfzJW42Hf7OTmn ,0.5305942125027612,0.3767628743054964,0.03803950256035116,0.9376884422110553,0.32385786802030453,0.7341364627687196,4
0mr34YS5FIX0b2mi03HuhE ,0.6719681908548707,0.8226479561930432,0.12582297000731532,0.6733668341708543,0.0011675126903553299,0.8421435247689273,0
6uHi0xmyuv7NI0nyVeXjXE ,0.593549812237685,0.5180433159822248,0.11960497439648868,0.8271356783919597,0.883248730964467,0.9761138228268772,2
40RMFaZwnpzMqqqFewk0jk ,0.8122376850011046,0.4108304985396011,0.24506217995610827,0.7939698492462312,0.0,0.6063973413646278,4
761Z36M57ALRBS2TsGMg7X ,0.793461453501215,0.4459001117217677,0.09985369422092175,0.7115577889447235,0.8558375634517765,0.8400664658843079,2
7DWWkZl6SvvIKzGGzIIKYi ,0.6112215595316988,0.6302660781651579,0.08119970738844184,0.43216080402010043,0.24771573604060912,0.555509398691453,0
19SaQ50zJG69AUrr4uBkAS ,0.7448641484426772,0.43888618908533433,0.11009509875640089,0.7999999999999999,0.0004812182741116751,0.9864991172499741,4
3b0raPrfKei6JVvSpjS2xW ,0.5107134967969957,0.5781626528659388,0.10204828090709586,0.7195979899497487,0.7137055837563451,0.5658946931145498,2
1ygyaDfAly6uDoRi6bm3yU ,0.7139385906781532,0.3326753605907727,0.02158010241404537,0.8663316582914572,0.0006030456852791877,0.7632152871533908,4
6YpFxiVx2bpyyiNbrndLka ,0.6134305279434504,0.1302735930822683,0.05888807607900512,0.9658291457286431,0.010253807106598983,0.4433482189220065,4
6L2H2poOGMQzxPSAd4ilDB ,0.6112215595316988,0.15632530573187778,0.06583760058522312,0.9346733668341708,0.0019593908629441624,0.5098141032298266,4
2bQ3ARYaM7JlYOpofCtlft ,0.7835210956483323,0.5551169070605152,0.09765910753474763,0.8753768844221105,0.42842639593908627,0.5513552809222142,4
7l7d9M7hSNef7DJ9p2718X ,0.4643251601502098,0.13528353782257782,0.03365032918800294,0.950753768844221,0.0007736040609137055,0.24706615432547513,4
4tJ1bFWFJ6teL8hTObeXC4 ,0.41130991826816876,0.5731527081256294,0.160936356986101,0.8341708542713566,0.0,0.7933326409803719,4
4KQ4wubF8GZLXK21zwyZAb ,0.576982549149547,0.7925882877511862,0.29407461594733,0.7266331658291456,1.3604060913705584e-06,0.9511891162114446,0
1tX11VR5wSRhBgcrTUoHY7 ,0.7570134747073116,0.18438099627761106,0.09948792977322604,0.9095477386934673,0.017461928934010152,0.5877038114030533,4
1iGP5Okq5Zb3O7GYFwRFmt ,0.37927987629776894,0.3166435374217822,0.026700804681784943,0.9045226130653266,4.1421319796954314e-05,0.3041852736525081,4
7Dp8OX5lXh4VLWQ0saBM7q ,0.531698696708637,0.1282696151861445,0.04242867593269936,0.9748743718592964,0.013502538071065988,0.34364939246027626,4
0mdisJ6qrkdpZwQLCLWZCb ,0.3163242765628451,0.3366833163830203,0.04462326261887345,0.8201005025125627,0.0008233502538071066,0.39038321736421233,4
5WXNcxN523Cs28zDKVZW5H ,0.4422354760326927,0.08187752689087839,0.05303584491587418,0.9698492462311556,0.0004964467005076142,0.20967909440232632,4
5ttlmsVFycrU0rfzNlenAV ,0.6664457698254915,0.783570387218629,0.22092172640819316,0.836180904522613,0.0,0.8400664658843079,4
3O1nHNi5bksuZbMzBWVak0 ,0.8486856637950078,0.4308702775008391,0.05559619604974397,0.8673366834170854,2.2944162436548224e-05,0.5025443971336588,4
2zAh10cRcPXgFsanshnOAS ,0.4389220234150652,0.2535182336938823,0.01938551572787127,0.9517587939698491,0.006111675126903553,0.49008204382594245,4
5l0DBnIG2TyCfKMU9LCjZr ,0.7890435166777114,0.3467032058636393,0.12289685442574982,0.9658291457286431,0.0004101522842639594,0.5066985149028975,4
3gcA0BXLBKnO40ZXDK9VoK ,0.4201457919151756,0.5601268518008247,0.42574981711777626,0.47236180904522607,1.5532994923857865e-05,0.6230138124415827,3
66D9dZn03aR2N0pUi82at4 ,0.7327148221780428,0.29259580266829655,0.07132406730065838,0.8301507537688441,0.0004862944162436548,0.33326409803717943,4
6E806gbKs6rdLPxBckYrjp ,0.5571018334437816,0.4238563548644058,0.06839795171909294,0.5597989949748744,7.137055837563451e-06,0.6822099906532352,4
4Zal3Pf8grfpsquXFYe0vK ,0.7205654959134085,0.4509100564620772,0.058156547183613766,0.5869346733668341,0.0,0.5108526326721363,4
43noYsG42MtaESRd7Ks3s7 ,0.5847139385906781,0.557120884956639,0.13094367227505488,0.6512562814070352,0.049340101522842635,0.993768823346142,0
4SSADZr3VsQeoqNbjLXw8W ,0.6443560857079744,0.3567230953442583,0.04754937820043892,0.4281407035175879,0.0,0.8701838197112889,0
4ic2XfSYoMch7DrdNf2T3N ,0.6609233487961121,0.7595226524651434,0.07717629846378934,0.24422110552763815,0.0023045685279187815,0.7040191089417385,0
184vQULG1zx0OOH25Sa6C5 ,0.6796995802960017,0.9408826520643477,0.196781272860278,0.3889447236180904,0.0,0.83279675978814,0
4t4oqMSwwmpHzQIu1aok1z ,0.8022973271482219,0.9168349173108621,0.3599122165325531,0.7175879396984923,0.0,0.8379894069996885,0
3FgATQbFeqqgLiokntxDwx ,0.5615197702672852,0.1593312725760635,0.09948792977322604,0.900502512562814,1.4111675126903553e-05,0.558624987018382,4
0mr34YS5FIX0b2mi03HuhE ,0.6719681908548707,0.8226479561930432,0.12582297000731532,0.6733668341708543,0.0011675126903553299,0.8421435247689273,0
2x6usZA1U6sWdRrlXbbTN5 ,0.7216699801192843,0.308627625837287,0.03255303584491588,0.7366834170854271,0.004619289340101523,0.5617405753453111,4
2mEesUsY0P5sVhcejztBhk ,0.4146233708857963,0.1964048636543539,0.07571324067300658,0.9628140703517587,3.898477157360406e-05,0.5399314570568077,4
5dyxXwO5tacUf6PazUC2y7 ,0.576982549149547,0.6412879565938387,0.24140453547915144,0.3778894472361809,0.0,0.7372520510956486,0
3z7quP9A9iNsTiwGeutzV6 ,0.6962668433841395,0.20943071997915863,0.0735186539868325,0.8693467336683416,0.0,0.7486758749610553,4
3BCM8JK32QMx7GQpdMPa0w ,0.6443560857079744,0.26654409001868706,0.14813460131675205,0.6261306532663315,0.0007360406091370558,0.3810364523834251,4
5zE2UL4L0EAOl0do6kD3Hp ,0.33399602385685884,0.08758886389483124,0.06730065837600588,0.9316582914572864,0.6548223350253807,0.13490497455602868,2
2srgmIDmA3Q8BIc8auSYa2 ,0.6542964435608571,0.39980862011092017,0.06547183613752744,0.7879396984924623,0.8111675126903554,0.859798525288192,2
2moGHNaU8a4j1iowyOiYnF ,0.5913408438259333,0.5491049733721438,0.11594732991953186,0.3738693467336683,0.0009370558375634518,0.876414996365147,0
6OjHVvTLiSgdQkV6qvAd0h ,0.5836094543848023,0.14730740519932065,0.11594732991953186,0.9788944723618089,0.013604060913705583,0.28029909647938517,4
4hWkFHdXxp85FKyQuZryiZ ,0.7570134747073116,0.14931138309544445,0.3269934162399415,0.5909547738693467,6.284263959390863e-05,0.8255270536919722,4
0PIZDOonVDpNlEkjmtuVFb ,0.6565054119726088,0.3747588964093726,0.14813460131675205,0.7025125628140703,3.6751269035532993e-06,0.8390279364419981,4
6QTIxxuNsTYLHQ4nf1lmDJ ,0.8332228849127457,0.41584044327991054,0.12655449890270667,0.6663316582914572,7.177664974619288e-05,0.9459964689998963,4
5OjDD3tZErNCn5QqqpJmKf ,0.6730726750607468,0.6302660781651579,0.7841989758595466,0.8894472361809045,0.0,0.8016408765188494,3
2MScXeRUExfFsGudzTckV9 ,0.8034018113540977,0.267546078966749,0.09290416971470375,0.8261306532663315,0.1796954314720812,0.6863641084224739,4
4UU7oEsj9qJuKD3exXHPlb ,0.8034018113540977,0.4859796696442438,0.11411850768105342,0.32160804020100503,0.0,0.9605358811922319,0
4Z230VwFWGMTJs6CrTwYky ,0.7879390324718356,0.5090254154496676,0.3745427944403804,0.5618090452261306,0.0,0.8400664658843079,0
4mvb2QrG9ea14U9BQ8U9Q0 ,0.40357852882703776,0.5040154707093581,0.13789319678127288,0.6482412060301507,2.7208121827411167e-05,0.8961470557690311,4
4e8CIzAEnAVVVS1tNCMmEp ,0.692953390766512,0.44790408961789147,0.1814191660570593,0.8703517587939698,0.0033502538071065987,0.49423616159518124,4
5SK175I291bHHcroTHUwQn ,0.7393417274132978,0.762528619309329,0.11814191660570594,0.8110552763819096,0.0,0.9387267629037285,4
2Er0f1mhO0g1rov9Cdi5Wk ,0.5383256019438922,0.5551169070605152,0.043160204828090715,0.7949748743718592,0.00031573604060913704,0.886800290788244,4
0q1hmhVWdR04mZup6mR56u ,0.7095206538546499,0.5611288407488866,0.03803950256035116,0.8492462311557788,7.766497461928933e-06,0.7798317582303459,4
5V0HmhGqwjoDq0cHlI05GS ,0.7757897062072012,0.6973993376853053,0.10936356986100954,0.7849246231155779,0.0,0.950150586769135,4
3hv8SDnq2ETLT5FoMY28Da ,0.5802960017671748,0.29560176951248224,0.7366495976591076,0.8834170854271356,0.6071065989847715,0.5056599854605879,2
0iM2mFz8ijP7Ngm5BXcRo2 ,0.7514910536779325,0.7454948071922767,0.08083394294074617,0.5567839195979899,0.00027918781725888326,0.9854605878076644,0
7pdCDKs0i05N8ag4tAC5u5 ,0.5802960017671748,0.7034112713736768,0.12070226773957571,0.5587939698492462,0.0,0.7299823449994808,0
2Je7oP0aHfEy7UdEYyAuUX ,0.6509829909432294,0.48497768069618186,0.06364301389904903,0.11658291457286432,0.7076142131979695,0.7414061688648874,0
1DFFUsN49AUonUcTiQNnjI ,0.6830130329136295,0.4919916033326152,0.07681053401609364,0.1778894472361809,5.7157360406091366e-05,0.5949735174992211,0
1WQ3JkjvHZ03hwTUPLXpqr ,0.7636403799425668,0.5160393380861009,0.15947329919531822,0.3738693467336683,0.0,0.8722608785959083,0
1KhskNApqcI0XuIbbeERlw ,0.837640821736249,0.6332720450093435,0.18983174835406,0.12964824120603013,0.0,0.7206355800186935,0
3BD2hlwoExMUXUpxcYxaWx ,0.4974596863264856,0.6022103876194246,0.05413313825896124,0.6241206030150753,0.0001746192893401015,0.5617405753453111,4
0HdeVf8f8wVkrYNYbF0u2t ,0.5858184227965539,0.5310691723070295,0.04718361375274324,0.4472361809045226,0.0,0.588742340845363,4
4tJ1bFWFJ6teL8hTObeXC4 ,0.41130991826816876,0.5731527081256294,0.160936356986101,0.8341708542713566,0.0,0.7933326409803719,4
5u16KY1xdK7fz9ZZJt0vEx ,0.4289816655621825,0.32766541585046316,0.09034381858083396,0.46834170854271356,8.365482233502539e-06,0.19410115276768097,4
7c2WCH2MNOOh1tSyOvesgl ,0.7172520432957807,0.4268623217085915,0.30504754937820044,0.8773869346733667,0.001614213197969543,0.9771523522691868,4
1e8fUVkBW3cL5cRU6Ic36d ,0.6896399381488845,0.32966939374658694,0.08668617410387713,0.8673366834170854,1.1573604060913703e-05,0.7476373455187455,4
1EoV0vQjHaMQ8WehQGXS8O ,0.8818201899712834,0.741486851400029,0.49524506217995623,0.42713567839195976,0.6395939086294415,0.7497144044033649,3
1uvPe8ZgFhO8EnzDdR4sjH ,0.5328031809145128,0.2384883994729538,0.023408924652523797,0.8783919597989949,0.004578680203045685,0.25641291930626237,4
5hO3HgwIygwqjkGsw6wdP3 ,0.7537000220896841,0.46994784647525334,0.06876371616678861,0.8824120603015074,0.07583756345177664,0.6593623429224219,4
0YBq701BXkMaK6V5UyvOpT ,0.40136956041528604,0.47395580226750095,0.03218727139722019,0.6160804020100502,2.477157360406091e-06,0.3706511579603282,4
2TI5GBkbrrFtZRM5v1heeb ,0.6774906118842501,0.4489060785659534,0.14155084125822973,0.543718592964824,0.0034213197969543145,0.8109876414996366,4
0SieRhHp1mnsVN8DbGTTuA ,0.5913408438259333,0.12025370360164928,0.12143379663496712,0.8331658291457286,2.0913705583756347e-06,0.5700488108837886,4
4wUzJax4y4a6jIhbF28LoC ,0.5913408438259333,0.44389613382564386,0.0665691294806145,0.6412060301507537,4.994923857868021e-06,0.43815557171045805,4
1vt0n3GcAYrsSMue1C6OtC ,0.7393417274132978,0.29860773635666793,0.09473299195318216,0.893467336683417,0.2263959390862944,0.45477204278741307,4
6kCjKljGsnyzXaKKH9Cbgu ,0.6233708857963332,0.09059483073901695,0.23043160204828092,0.8301507537688441,0.00013299492385786802,0.46619586665281965,4
3614O0eE1Q8YKvOnCPtWtZ ,0.8232825270598632,0.20241679734272533,0.08156547183613755,0.8924623115577889,4.934010152284264e-05,0.4828123377297747,4
5zX4wtlOEYHGnS9bizVatv ,0.731610337972167,0.19239690786210628,0.08741770299926849,0.9326633165829146,0.001563451776649746,0.1826773289022744,4
5NDmf6BvOSrzcJhAtpvV0U ,0.5471614755908991,0.13327955992645402,0.10168251645940016,0.971859296482412,0.28426395939086296,0.1899470349984422,4
1mSU6b0jPDR022Vpw6PU1U ,0.4212502761210515,0.6052163544636102,0.050841258229700065,0.5055276381909547,6.050761421319796e-06,0.361304392979541,4
0gwNAMVAXRvERlC16eZXyA ,0.7183565275016566,0.26554210107062515,0.13021214337966353,0.9095477386934673,0.0,0.3052238030948178,4
1K3JwmUeXS2g8OpRhtxtDO ,0.7216699801192843,0.6913874039969339,0.23518653986832486,0.0033266331658291454,0.2213197969543147,0.7528299927302939,0
5JwUWwgqAaG8PrQ96YMMdT ,0.7901480008835873,0.8927871825573764,0.26115581565471835,0.008844221105527638,0.5725888324873095,0.7247896977879323,0
1NC2mfagQJAUejZNuMernG ,0.7327148221780428,0.927856795739543,0.20811997073884422,0.0005467336683417085,0.0,0.8317582303458303,0
3mXjQTPztvXVRuL6tt6jY3 ,0.6852220013253811,0.9499005525969049,0.07132406730065838,0.5658291457286431,0.004091370558375634,0.9740367639422578,0
27UvjEKY0j5l2kiuMCHaE1 ,0.6785950960901259,0.8687394478038908,0.035113386978785674,0.5969849246231155,0.0,0.980267940596116,0
2Dh6lSAFh1LWYeoMkDe2TS ,0.6476695383256019,0.47696176911168664,0.7622531089978055,0.6040201005025125,0.0,0.3633814518641604,3
4WAdzFPrvnq77ZS7woIkfv ,0.75480450629556,0.4469021006698296,0.10863204096561815,0.7959798994974874,0.0005258883248730964,0.9885761761345936,4
7CjSjWTdVPD0ov82Qz55Xb ,0.42456372873867904,0.7935902766992481,0.33796634967081207,0.1407035175879397,0.0,0.9127635268459862,0
0UHHuAqx5RuwVoqug8JqJy ,0.6178484647669538,0.4709498354233152,0.6561814191660572,0.757788944723618,0.01796954314720812,0.6770173434416866,4
4GldaY02BCVmDp82TU1Cpg ,0.6167439805610779,0.48397569174812,0.5720555961960498,0.8412060301507537,0.3614213197969543,0.6385917540762281,4
2VBN5kSs1fyiE5fnOYeKsG ,0.7084161696487739,0.27756596844736803,0.15947329919531822,0.5457286432160804,0.0,0.6240523418838925,4
5mQiAI0EhTJxCBGdftoaO7 ,0.5791915175612987,0.20842873103109671,0.016825164594001463,0.30552763819095474,1.1878172588832486e-05,0.1297123273444802,4
4D5QLMjOP8bxl45X1T3878 ,0.5107134967969957,0.10121591358847311,0.05705925384052671,0.8894472361809045,0.16548223350253807,0.1224426212483124,4
3ZQ4ImZjzOWCgyz6mBEHnj ,0.663132317207864,0.12325967044583498,0.14191660570592543,0.9417085427135679,0.0012588832487309643,0.13282791567140928,4
6QG28FulnubhxvNnNS3D8S ,0.6907444223547603,0.26253613422643945,0.18068763716166789,0.850251256281407,0.0021421319796954314,0.43400145394121925,4
7cFr7zLBuMKTOXCaqtPZKV ,0.5184448862381268,0.4569219901504486,0.01280175566934895,0.8110552763819096,0.0,0.4630802783258906,4
5DsFIYjWE6H4OdqQRaQree ,0.39584713938590677,0.3567230953442583,0.035113386978785674,0.829145728643216,1.2487309644670051e-06,0.227334094921591,4
2sowiwuhxt4nLIWP6vWJOa ,0.35719019218025183,0.5731527081256294,0.08156547183613755,0.6723618090452261,0.899492385786802,0.10271056184442828,2
5jfTIrmADLt0seRX9rwtKq ,0.6951623591782636,0.5741546970736913,0.016459400146305786,0.11859296482412059,7.126903553299492e-05,0.8639526430574307,0
13mRBBJNymUMfw7NQTj0HE ,0.8586260216478905,0.34770519481170115,0.049743964886613035,0.7698492462311557,0.8467005076142131,0.7933326409803719,2
2Bs2HbkizFCGVbkEtB3oES ,0.6333112436492159,0.5300671833589676,0.004389173372348218,0.32060301507537686,0.05746192893401015,0.07383944334821893,5
5cq7IxxCTwE1c58ckgELsc ,0.7117296222664016,0.5521109402163294,0.03145574250182882,0.23517587939698492,0.011776649746192892,0.7434832277495067,0
3VLdNTLmKpXu79TMCeRbLO ,0.525071791473382,0.27856795739542994,0.023043160204828092,0.7989949748743719,0.00014822335025380708,0.15152144563298373,4
3tpkutDbpsa2P09FNNlnmt ,0.3980561077976585,0.6122302771000436,0.043160204828090715,0.18894472361809045,0.5827411167512689,0.5980891058261502,1
3jWwXvWrJ1eFPCUrXJdR3E ,0.7470731168544289,0.5561188960085771,0.06217995610826629,0.6381909547738693,0.249746192893401,0.27406791982552703,4
57byua1wdKVH3DM7qRoQ6l ,0.7636403799425668,0.4959995591248628,0.04754937820043892,0.6271356783919597,6e-06,0.33014850971025034,4
3peV3NsLuIUeOEh3Q4TuAH ,0.7128341064722774,0.4759597801636247,0.03218727139722019,0.7487437185929647,4.954314720812182e-06,0.5877038114030533,4
4moyNoNG30m55yBleLFIX3 ,0.7989838745305942,0.4879836475403676,0.04425749817117777,0.7366834170854271,0.0,0.7881399937688235,4
1cXPkN2uKjwWRPhtssrRLX ,0.5946542964435608,0.48096972490393425,0.02414045354791515,0.7899497487437186,0.1197969543147208,0.4869664554990134,4
3FZp9Dzst1a9cnVJuxxtvH ,0.5836094543848023,0.4759597801636247,0.024871982443306517,0.7597989949748744,0.2111675126903553,0.6001661647107696,4
0JpKR3QQs88aTtMUZTtlLz ,0.33399602385685884,0.4749577912155628,0.023043160204828092,0.27638190954773867,0.4619289340101523,0.07716273756360993,5
67VZstMlh0uLvj7uORvB2D ,0.938148884470952,0.39179270852642495,0.09985369422092175,0.8010050251256281,0.0031878172588832485,0.947034998442206,4
1aJrVsHwcQMZ8TZ6mlvT5J ,0.7260879169427876,0.4308702775008391,0.04791514264813462,0.8381909547738693,0.750253807106599,0.3696126285180185,2
38vNwoJygRx1u77aJOV8Zb ,0.5637287386790368,0.5992044207752388,0.03950256035113388,0.027839195979899495,0.6588832487309645,0.4693114549797487,1
3wguFkdRBUO5dDOt5mNcPk ,0.769162800971946,0.7705445308938242,0.08705193855157278,0.5185929648241205,9.654822335025379e-05,0.8556444075189532,0
1jlKdNbOA90rjnt88GJnwO ,0.7581179589131875,0.5380830949434628,0.729334308705194,0.15979899497487435,1.644670050761421e-06,0.7860629348842041,3
